epoch,train_contrastive_loss,train_structure_loss,train_total_loss,val_contrastive_loss,val_structure_loss,val_total_loss,val_video_to_text_top1,val_video_to_text_top3,val_video_to_text_top5,val_text_to_video_top1,val_text_to_video_top3,val_text_to_video_top5,identity_video_to_text_top1,identity_video_to_text_top3,identity_video_to_text_top5,identity_text_to_video_top1,identity_text_to_video_top3,identity_text_to_video_top5,random_top1,random_top3,random_top5,logit_scale,temperature,quantum_active,quantum_param_count,quantum_grad_norm,num_total,num_train,num_val,num_test,seed,batch_size,lr,best_epoch,projection_tail,use_quantum,structure_loss_weight,grad_accum_steps,video_pooling,num_frames,feature_backend,clip_model,video_encoder_model,train_text_projection,test_video_to_text_top1,test_video_to_text_top3,test_video_to_text_top5,test_text_to_video_top1,test_text_to_video_top3,test_text_to_video_top5,identity_v2t_top1,identity_v2t_top3,identity_v2t_top5,identity_t2v_top1,identity_t2v_top3,identity_t2v_top5,eval_on_all
1,2.024025321006775,0.024272501468658447,2.024025321006775,1.8051397800445557,0.018862426280975342,1.8051397800445557,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,1.0,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.272430419921875,0.0700651515248707,False,0,,64,45,6,13,2024,8,0.0002,1,classical_bottleneck,True,0.0,1,mean,8,video_encoder,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
2,1.9976410071055095,0.024256408214569092,1.9976410071055095,1.7862462997436523,0.018478453159332275,1.7862462997436523,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.8333333134651184,1.0,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.264585494995117,0.07010368442538066,False,0,,64,45,6,13,2024,8,0.0002,2,classical_bottleneck,True,0.0,1,mean,8,video_encoder,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
3,1.9610886971155803,0.02309217055638631,1.9610886971155803,1.771944284439087,0.017688095569610596,1.771944284439087,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.271552085876465,0.07006946364226414,False,0,,64,45,6,13,2024,8,0.0002,3,classical_bottleneck,True,0.0,1,mean,8,video_encoder,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
4,1.9290869037310283,0.021611809730529785,1.9290869037310283,1.7643799781799316,0.016658782958984375,1.7643799781799316,0.1666666716337204,0.6666666865348816,0.8333333134651184,0.1666666716337204,0.6666666865348816,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.285639762878418,0.07000036516380066,False,0,,64,45,6,13,2024,8,0.0002,4,classical_bottleneck,True,0.0,1,mean,8,video_encoder,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
5,1.8911455074946086,0.01752545436223348,1.8911455074946086,1.7686986923217773,0.016928493976593018,1.7686986923217773,0.1666666716337204,0.8333333134651184,0.8333333134651184,0.1666666716337204,0.6666666865348816,0.6666666865348816,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.306925773620605,0.06989621780549249,False,0,,64,45,6,13,2024,8,0.0002,4,classical_bottleneck,True,0.0,1,mean,8,video_encoder,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
6,1.8561397989590962,0.019416163365046184,1.8561397989590962,1.7616240978240967,0.017428934574127197,1.7616240978240967,0.0,0.8333333134651184,1.0,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.331902503967285,0.06977440711190891,False,0,,64,45,6,13,2024,8,0.0002,6,classical_bottleneck,True,0.0,1,mean,8,video_encoder,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
7,1.7446712454160054,0.01825744907061259,1.7446712454160054,1.770636796951294,0.018928587436676025,1.770636796951294,0.0,0.6666666865348816,1.0,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.364605903625488,0.06961555414114143,False,0,,64,45,6,13,2024,8,0.0002,6,classical_bottleneck,True,0.0,1,mean,8,video_encoder,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
8,1.659845491250356,0.022340973218282063,1.659845491250356,1.7729816436767578,0.019230365753173828,1.7729816436767578,0.0,0.5,1.0,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.399900436401367,0.06944492459629163,False,0,,64,45,6,13,2024,8,0.0002,6,classical_bottleneck,True,0.0,1,mean,8,video_encoder,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
9,1.593720535437266,0.022644291321436565,1.593720535437266,1.7974815368652344,0.02323669195175171,1.7974815368652344,0.0,0.3333333432674408,1.0,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.433199882507324,0.06928470527259689,False,0,,64,45,6,13,2024,8,0.0002,6,classical_bottleneck,True,0.0,1,mean,8,video_encoder,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
10,1.5614284475644429,0.03295548756917318,1.5614284475644429,1.8355603218078613,0.03195810317993164,1.8355603218078613,0.0,0.3333333432674408,1.0,0.0,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.46435546875,0.06913546906120245,False,0,,64,45,6,13,2024,8,0.0002,6,classical_bottleneck,True,0.0,1,mean,8,video_encoder,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
