epoch,adapter,selection_metric,train_retrieval_loss,train_total_loss,val_retrieval_loss,val_total_loss,val_video_to_text_top1,val_video_to_text_top3,val_video_to_text_top5,val_text_to_video_top1,val_text_to_video_top3,val_text_to_video_top5,test_video_to_text_top1,test_video_to_text_top3,test_video_to_text_top5,test_text_to_video_top1,test_text_to_video_top3,test_text_to_video_top5,raw_test_video_to_text_top1,raw_test_video_to_text_top3,raw_test_video_to_text_top5,raw_test_text_to_video_top1,raw_test_text_to_video_top3,raw_test_text_to_video_top5,random_top1,random_top3,random_top5,logit_scale,temperature,quantum_active,quantum_param_count,quantum_grad_norm,quantum_residual_scale,num_total,num_train,num_val,num_test,num_gallery,seed,batch_size,lr,best_epoch,eval_scope,eval_on_all,video_pooling,num_frames,feature_backend,text_pooling,frame_sampling,video_chunk_stride,match_pooling,match_temperature,video_chunks_median,video_chunks_max,text_chunks_median,text_chunks_max,clip_model,video_encoder_model,train_video_to_text_mean_rank,train_video_to_text_median_rank,train_positive_logit_mean,train_top_negative_logit_mean,train_margin_mean,train_margin_min,train_logit_std,train_video_embedding_std_mean,raw_train_video_to_text_mean_rank,raw_train_video_to_text_median_rank,raw_train_positive_logit_mean,raw_train_top_negative_logit_mean,raw_train_margin_mean,raw_train_margin_min,raw_train_logit_std,raw_train_video_embedding_std_mean,val_video_to_text_mean_rank,val_video_to_text_median_rank,val_positive_logit_mean,val_top_negative_logit_mean,val_margin_mean,val_margin_min,val_logit_std,val_video_embedding_std_mean,raw_val_video_to_text_mean_rank,raw_val_video_to_text_median_rank,raw_val_positive_logit_mean,raw_val_top_negative_logit_mean,raw_val_margin_mean,raw_val_margin_min,raw_val_logit_std,raw_val_video_embedding_std_mean,test_video_to_text_mean_rank,test_video_to_text_median_rank,test_positive_logit_mean,test_top_negative_logit_mean,test_margin_mean,test_margin_min,test_logit_std,test_video_embedding_std_mean,raw_test_video_to_text_mean_rank,raw_test_video_to_text_median_rank,raw_test_positive_logit_mean,raw_test_top_negative_logit_mean,raw_test_margin_mean,raw_test_margin_min,raw_test_logit_std,raw_test_video_embedding_std_mean
best_test,raw,val_retrieval_loss,,,1.7579587697982788,1.7579587697982788,0.1666666716337204,0.5,0.8333333730697632,0.1666666716337204,0.3333333432674408,0.8333333730697632,0.07692307978868484,0.1538461595773697,0.23076924681663513,0.07692307978868484,0.1538461595773697,0.1538461595773697,0.07692307978868484,0.1538461595773697,0.23076924681663513,0.07692307978868484,0.1538461595773697,0.1538461595773697,0.07692307692307693,0.23076923076923078,0.38461538461538464,14.285715103149414,0.0699999959945681,False,0,,,64,45,6,13,13,2024,1000,0.0002,0,test_split,False,chunks,8,video_encoder,chunks,all,8,max,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,22.088890075683594,22.0,23.652681350708008,29.077686309814453,-5.4250054359436035,-11.990724563598633,2.9590089321136475,0.03193741291761398,22.088890075683594,22.0,23.652681350708008,29.077686309814453,-5.4250054359436035,-11.990724563598633,2.9590089321136475,0.03193741291761398,3.3333334922790527,3.0,25.4652156829834,27.355398178100586,-1.8901809453964233,-6.568918228149414,3.2466931343078613,0.02941214106976986,3.3333334922790527,3.0,25.4652156829834,27.355398178100586,-1.8901809453964233,-6.568918228149414,3.2466931343078613,0.02941214106976986,8.615385055541992,10.0,22.12760353088379,27.730924606323242,-5.6033220291137695,-9.434188842773438,3.6711015701293945,0.031632933765649796,8.615385055541992,10.0,22.12760353088379,27.730924606323242,-5.6033220291137695,-9.434188842773438,3.6711015701293945,0.031632933765649796
