epoch,adapter,selection_metric,train_retrieval_loss,train_total_loss,val_retrieval_loss,val_total_loss,val_video_to_text_top1,val_video_to_text_top3,val_video_to_text_top5,val_text_to_video_top1,val_text_to_video_top3,val_text_to_video_top5,test_video_to_text_top1,test_video_to_text_top3,test_video_to_text_top5,test_text_to_video_top1,test_text_to_video_top3,test_text_to_video_top5,raw_test_video_to_text_top1,raw_test_video_to_text_top3,raw_test_video_to_text_top5,raw_test_text_to_video_top1,raw_test_text_to_video_top3,raw_test_text_to_video_top5,random_top1,random_top3,random_top5,logit_scale,temperature,quantum_active,quantum_param_count,quantum_grad_norm,quantum_residual_scale,num_total,num_train,num_val,num_test,num_gallery,seed,batch_size,lr,best_epoch,eval_scope,eval_on_all,video_pooling,num_frames,feature_backend,text_pooling,frame_sampling,video_chunk_stride,match_pooling,match_temperature,video_chunks_median,video_chunks_max,text_chunks_median,text_chunks_max,clip_model,video_encoder_model,train_video_to_text_mean_rank,train_video_to_text_median_rank,train_positive_logit_mean,train_top_negative_logit_mean,train_margin_mean,train_margin_min,train_logit_std,train_video_embedding_std_mean,raw_train_video_to_text_mean_rank,raw_train_video_to_text_median_rank,raw_train_positive_logit_mean,raw_train_top_negative_logit_mean,raw_train_margin_mean,raw_train_margin_min,raw_train_logit_std,raw_train_video_embedding_std_mean,val_video_to_text_mean_rank,val_video_to_text_median_rank,val_positive_logit_mean,val_top_negative_logit_mean,val_margin_mean,val_margin_min,val_logit_std,val_video_embedding_std_mean,raw_val_video_to_text_mean_rank,raw_val_video_to_text_median_rank,raw_val_positive_logit_mean,raw_val_top_negative_logit_mean,raw_val_margin_mean,raw_val_margin_min,raw_val_logit_std,raw_val_video_embedding_std_mean,test_video_to_text_mean_rank,test_video_to_text_median_rank,test_positive_logit_mean,test_top_negative_logit_mean,test_margin_mean,test_margin_min,test_logit_std,test_video_embedding_std_mean,raw_test_video_to_text_mean_rank,raw_test_video_to_text_median_rank,raw_test_positive_logit_mean,raw_test_top_negative_logit_mean,raw_test_margin_mean,raw_test_margin_min,raw_test_logit_std,raw_test_video_embedding_std_mean
best_test,raw,val_retrieval_loss,,,1.8450312614440918,1.8450312614440918,0.1666666716337204,0.5,0.6666666865348816,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.0,0.07692307978868484,0.1538461595773697,0.07692307978868484,0.07692307978868484,0.1538461595773697,0.0,0.07692307978868484,0.1538461595773697,0.07692307978868484,0.07692307978868484,0.1538461595773697,0.07692307692307693,0.23076923076923078,0.38461538461538464,14.285715103149414,0.0699999959945681,False,0,,,64,45,6,13,13,2024,1000,0.0002,0,test_split,False,chunks,8,video_encoder,chunks,all,8,mean,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,23.088890075683594,24.0,16.583784103393555,20.93726921081543,-4.353484630584717,-12.1242036819458,2.53436017036438,0.03193741291761398,23.088890075683594,24.0,16.583784103393555,20.93726921081543,-4.353484630584717,-12.1242036819458,2.53436017036438,0.03193741291761398,3.8333334922790527,3.0,17.579998016357422,20.628448486328125,-3.0484492778778076,-6.682107925415039,2.7083723545074463,0.02941214106976986,3.8333334922790527,3.0,17.579998016357422,20.628448486328125,-3.0484492778778076,-6.682107925415039,2.7083723545074463,0.02941214106976986,9.153846740722656,10.0,14.765260696411133,19.377012252807617,-4.611749649047852,-7.952783584594727,2.845658302307129,0.031632933765649796,9.153846740722656,10.0,14.765260696411133,19.377012252807617,-4.611749649047852,-7.952783584594727,2.845658302307129,0.031632933765649796
