epoch,adapter,selection_metric,train_retrieval_loss,train_total_loss,val_retrieval_loss,val_total_loss,val_video_to_text_top1,val_video_to_text_top3,val_video_to_text_top5,val_text_to_video_top1,val_text_to_video_top3,val_text_to_video_top5,raw_val_video_to_text_top1,raw_val_video_to_text_top3,raw_val_video_to_text_top5,raw_val_text_to_video_top1,raw_val_text_to_video_top3,raw_val_text_to_video_top5,random_top1,random_top3,random_top5,logit_scale,temperature,quantum_active,quantum_param_count,quantum_grad_norm,quantum_residual_scale,num_total,num_train,num_val,num_test,num_gallery,seed,batch_size,lr,best_epoch,video_pooling,num_frames,feature_backend,text_pooling,text_preprocess,text_first_n_words,frame_sampling,video_chunk_stride,match_pooling,match_temperature,video_chunks_median,video_chunks_max,text_chunks_median,text_chunks_max,clip_model,video_encoder_model,train_video_to_text_mean_rank,train_video_to_text_median_rank,train_positive_logit_mean,train_top_negative_logit_mean,train_margin_mean,train_margin_min,train_logit_std,train_video_embedding_std_mean,raw_train_video_to_text_mean_rank,raw_train_video_to_text_median_rank,raw_train_positive_logit_mean,raw_train_top_negative_logit_mean,raw_train_margin_mean,raw_train_margin_min,raw_train_logit_std,raw_train_video_embedding_std_mean,val_video_to_text_mean_rank,val_video_to_text_median_rank,val_positive_logit_mean,val_top_negative_logit_mean,val_margin_mean,val_margin_min,val_logit_std,val_video_embedding_std_mean,raw_val_video_to_text_mean_rank,raw_val_video_to_text_median_rank,raw_val_positive_logit_mean,raw_val_top_negative_logit_mean,raw_val_margin_mean,raw_val_margin_min,raw_val_logit_std,raw_val_video_embedding_std_mean,test_video_to_text_top1,test_video_to_text_top3,test_video_to_text_top5,test_text_to_video_top1,test_text_to_video_top3,test_text_to_video_top5,raw_test_video_to_text_top1,raw_test_video_to_text_top3,raw_test_video_to_text_top5,raw_test_text_to_video_top1,raw_test_text_to_video_top3,raw_test_text_to_video_top5,eval_scope,eval_on_all,test_video_to_text_mean_rank,test_video_to_text_median_rank,test_positive_logit_mean,test_top_negative_logit_mean,test_margin_mean,test_margin_min,test_logit_std,test_video_embedding_std_mean,raw_test_video_to_text_mean_rank,raw_test_video_to_text_median_rank,raw_test_positive_logit_mean,raw_test_top_negative_logit_mean,raw_test_margin_mean,raw_test_margin_min,raw_test_logit_std,raw_test_video_embedding_std_mean
11,quantum,val_retrieval_loss,2.4852187633514404,2.4852187633514404,2.848980665206909,2.848980665206909,0.7799999713897705,0.8399999737739563,0.8399999737739563,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.00918787080406155,0.07807216048240662,500,350,50,100,50,2024,32,0.0002,11,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,11.888571739196777,1.0,27.75806427001953,27.413175582885742,0.34488609433174133,-10.545648574829102,3.3996713161468506,0.02368798851966858,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.880000114440918,1.0,28.319326400756836,26.039613723754883,2.279710292816162,-5.409091949462891,3.4444539546966553,0.023352954536676407,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,quantum,val_retrieval_loss,2.4819518219340932,2.4819518219340932,2.8450188636779785,2.8450188636779785,0.7799999713897705,0.8399999737739563,0.8399999737739563,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.00910254953137424,0.07637517154216766,500,350,50,100,50,2024,32,0.0002,12,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,11.677143096923828,1.0,27.849538803100586,27.45714569091797,0.3923935294151306,-10.57275390625,3.398169755935669,0.023770267143845558,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.880000114440918,1.0,28.408533096313477,26.089340209960938,2.3191936016082764,-5.380546569824219,3.44769549369812,0.023433957248926163,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,quantum,val_retrieval_loss,2.478723070838235,2.478723070838235,2.8412420749664307,2.8412420749664307,0.7799999713897705,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.009875610628419334,0.07472402602434158,500,350,50,100,50,2024,32,0.0002,13,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,11.505714416503906,1.0,27.936445236206055,27.501089096069336,0.43535974621772766,-10.601552963256836,3.397193193435669,0.02384892851114273,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.859999895095825,1.0,28.493276596069336,26.136640548706055,2.356633424758911,-5.354494094848633,3.451005458831787,0.023511480540037155,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,quantum,val_retrieval_loss,2.4792902903123335,2.4792902903123335,2.837641716003418,2.837641716003418,0.7799999713897705,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.010347054999805316,0.07313033193349838,500,350,50,100,50,2024,32,0.0002,14,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,11.365714073181152,1.0,28.016904830932617,27.538881301879883,0.47802677750587463,-10.626495361328125,3.3960351943969727,0.023923780769109726,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.880000114440918,1.0,28.57162857055664,26.179187774658203,2.392441749572754,-5.329427719116211,3.4540648460388184,0.023585155606269836,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,quantum,val_retrieval_loss,2.474449634552002,2.474449634552002,2.834197759628296,2.834197759628296,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.011293715827389939,0.07158295065164566,500,350,50,100,50,2024,32,0.0002,15,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,11.222857475280762,1.0,28.095243453979492,27.57774543762207,0.5174961686134338,-10.65191650390625,3.394972562789917,0.023995228111743927,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.859999895095825,1.0,28.647851943969727,26.220447540283203,2.4274041652679443,-5.30467414855957,3.4569804668426514,0.023655574768781662,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,quantum,val_retrieval_loss,2.473511955954812,2.473511955954812,2.830946445465088,2.830946445465088,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.012835740952306027,0.07009563595056534,500,350,50,100,50,2024,32,0.0002,16,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,11.057143211364746,1.0,28.1669864654541,27.611974716186523,0.5550094842910767,-10.670488357543945,3.3939061164855957,0.0240628644824028,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.859999895095825,1.0,28.71746826171875,26.256912231445312,2.4605541229248047,-5.281332015991211,3.459826946258545,0.023722168058156967,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,quantum,val_retrieval_loss,2.465512058951638,2.465512058951638,2.8278753757476807,2.8278753757476807,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.011803977095359276,0.06867145746946335,500,350,50,100,50,2024,32,0.0002,17,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,10.945713996887207,1.0,28.23258399963379,27.640871047973633,0.5917137861251831,-10.691211700439453,3.3930468559265137,0.02412714622914791,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.859999895095825,1.0,28.781356811523438,26.289979934692383,2.491375684738159,-5.261861801147461,3.462754249572754,0.023785337805747986,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,quantum,val_retrieval_loss,2.466103662144054,2.466103662144054,2.8248696327209473,2.8248696327209473,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.012791365375577558,0.06728450208902359,500,350,50,100,50,2024,32,0.0002,18,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,10.791428565979004,1.0,28.2967529296875,27.67079734802246,0.6259486675262451,-10.711084365844727,3.391803741455078,0.024189045652747154,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.8399999141693115,1.0,28.8433837890625,26.3201847076416,2.5231964588165283,-5.239696502685547,3.464965581893921,0.023846251890063286,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,quantum,val_retrieval_loss,2.4581011642109263,2.4581011642109263,2.822072982788086,2.822072982788086,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.014336359615666306,0.06599665433168411,500,350,50,100,50,2024,32,0.0002,19,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,10.691428184509277,1.0,28.355398178100586,27.69754981994629,0.6578501462936401,-10.733036041259766,3.3901965618133545,0.024246511980891228,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.8399999141693115,1.0,28.90007781982422,26.3475341796875,2.5525448322296143,-5.217060089111328,3.467003345489502,0.02390272170305252,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,quantum,val_retrieval_loss,2.4591903253035112,2.4591903253035112,2.819338083267212,2.819338083267212,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.01430567269826604,0.06474778801202774,500,350,50,100,50,2024,32,0.0002,20,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,10.597143173217773,1.0,28.410778045654297,27.721282958984375,0.6894963383674622,-10.751213073730469,3.388669729232788,0.024302396923303604,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.8399999141693115,1.0,28.953380584716797,26.37209701538086,2.5812876224517822,-5.194135665893555,3.4688103199005127,0.023957710713148117,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,quantum,val_retrieval_loss,2.4556864391673696,2.4556864391673696,2.816746711730957,2.816746711730957,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.014956577649471246,0.06359324604272842,500,350,50,100,50,2024,32,0.0002,21,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,10.502857208251953,1.0,28.464025497436523,27.744159698486328,0.7198657989501953,-10.768060684204102,3.3867852687835693,0.02435465157032013,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.8399999141693115,1.0,29.004867553710938,26.396038055419922,2.608833074569702,-5.166522979736328,3.4700698852539062,0.02400895766913891,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,quantum,val_retrieval_loss,2.4589890349995005,2.4589890349995005,2.8142318725585938,2.8142318725585938,0.800000011920929,0.8399999737739563,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.016943576423837838,0.062499504536390305,500,350,50,100,50,2024,32,0.0002,22,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,10.35428524017334,1.0,28.511940002441406,27.763883590698242,0.7480556964874268,-10.784465789794922,3.3847827911376953,0.02440512180328369,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.8399999141693115,1.0,29.05068588256836,26.415369033813477,2.635319709777832,-5.141307830810547,3.4710917472839355,0.024058500304818153,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,quantum,val_retrieval_loss,2.4549045345999976,2.4549045345999976,2.811816453933716,2.811816453933716,0.8199999928474426,0.8399999737739563,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.01634659337561594,0.061489928513765335,500,350,50,100,50,2024,32,0.0002,23,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,10.220000267028809,1.0,28.556304931640625,27.78001594543457,0.7762892246246338,-10.798944473266602,3.3825716972351074,0.024453260004520416,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.819999933242798,1.0,29.09347915649414,26.431791305541992,2.6616883277893066,-5.115943908691406,3.471911907196045,0.02410581149160862,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,quantum,val_retrieval_loss,2.4480498053810815,2.4480498053810815,2.809408664703369,2.809408664703369,0.8199999928474426,0.8399999737739563,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.017419957805998105,0.06057405099272728,500,350,50,100,50,2024,32,0.0002,24,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,10.114285469055176,1.0,28.602745056152344,27.79612159729004,0.8066268563270569,-10.81106948852539,3.3796396255493164,0.0244993157684803,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.819999933242798,1.0,29.138038635253906,26.44784164428711,2.6901967525482178,-5.077112197875977,3.4716122150421143,0.024150945246219635,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,quantum,val_retrieval_loss,2.448417165062644,2.448417165062644,2.8070554733276367,2.8070554733276367,0.8199999928474426,0.8399999737739563,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.017627206302578743,0.059698041528463364,500,350,50,100,50,2024,32,0.0002,25,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,10.020000457763672,1.0,28.64305305480957,27.808448791503906,0.834600031375885,-10.823640823364258,3.37693452835083,0.02454497292637825,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.799999952316284,1.0,29.176593780517578,26.458850860595703,2.7177417278289795,-5.045413970947266,3.471614360809326,0.024195797741413116,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,quantum,val_retrieval_loss,2.4421852068467573,2.4421852068467573,2.8047738075256348,2.8047738075256348,0.8199999928474426,0.8399999737739563,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.020682964230945414,0.058913663029670715,500,350,50,100,50,2024,32,0.0002,26,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,9.888571739196777,1.0,28.680784225463867,27.819107055664062,0.8616755604743958,-10.834970474243164,3.3743863105773926,0.02458842471241951,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.799999952316284,1.0,29.21286392211914,26.468656539916992,2.7442078590393066,-5.011754989624023,3.4714229106903076,0.024238355457782745,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,quantum,val_retrieval_loss,2.4406166726892646,2.4406166726892646,2.8025152683258057,2.8025152683258057,0.8199999928474426,0.8399999737739563,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.019198223407883068,0.05821625888347626,500,350,50,100,50,2024,32,0.0002,27,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,9.774285316467285,1.0,28.717622756958008,27.827951431274414,0.8896704912185669,-10.842950820922852,3.371018409729004,0.024630259722471237,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.7799999713897705,1.0,29.247888565063477,26.475194931030273,2.7726922035217285,-4.971536636352539,3.4704952239990234,0.02427944727241993,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,quantum,val_retrieval_loss,2.4385894428599966,2.4385894428599966,2.800307512283325,2.800307512283325,0.8199999928474426,0.8399999737739563,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.01954753688398511,0.05761145427823067,500,350,50,100,50,2024,32,0.0002,28,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,9.64571475982666,1.0,28.749980926513672,27.83297348022461,0.9170047640800476,-10.850137710571289,3.367546558380127,0.02467108517885208,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.740000009536743,1.0,29.278772354125977,26.478782653808594,2.7999913692474365,-4.932153701782227,3.4694247245788574,0.024319617077708244,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,quantum,val_retrieval_loss,2.431927052411166,2.431927052411166,2.7981374263763428,2.7981374263763428,0.8199999928474426,0.8399999737739563,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.018963765990053404,0.0570758581161499,500,350,50,100,50,2024,32,0.0002,29,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,9.537142753601074,1.0,28.778976440429688,27.835359573364258,0.9436123967170715,-10.857303619384766,3.364319086074829,0.024711020290851593,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.740000009536743,1.0,29.30643081665039,26.479433059692383,2.8269968032836914,-4.894163131713867,3.468411922454834,0.024358782917261124,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,quantum,val_retrieval_loss,2.4409699873490767,2.4409699873490767,2.7959864139556885,2.7959864139556885,0.8199999928474426,0.8399999737739563,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.02139266785417628,0.05663701891899109,500,350,50,100,50,2024,32,0.0002,30,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,9.385714530944824,1.0,28.807340621948242,27.837026596069336,0.9703169465065002,-10.860702514648438,3.360881805419922,0.024749578908085823,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.7200000286102295,1.0,29.33331871032715,26.478147506713867,2.8551697731018066,-4.8491363525390625,3.4668264389038086,0.024396497756242752,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,quantum,val_retrieval_loss,2.438468001105569,2.438468001105569,2.7938408851623535,2.7938408851623535,0.8199999928474426,0.8399999737739563,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.02293409193943853,0.056290093809366226,500,350,50,100,50,2024,32,0.0002,31,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,9.282856941223145,1.0,28.83468246459961,27.836334228515625,0.9983516335487366,-10.862836837768555,3.356688976287842,0.02478661946952343,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.700000047683716,1.0,29.359268188476562,26.474756240844727,2.884511709213257,-4.79876708984375,3.464472532272339,0.024432741105556488,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
