epoch,train_contrastive_loss,train_structure_loss,train_total_loss,val_contrastive_loss,val_structure_loss,val_total_loss,val_video_to_text_top1,val_video_to_text_top3,val_video_to_text_top5,val_text_to_video_top1,val_text_to_video_top3,val_text_to_video_top5,identity_video_to_text_top1,identity_video_to_text_top3,identity_video_to_text_top5,identity_text_to_video_top1,identity_text_to_video_top3,identity_text_to_video_top5,random_top1,random_top3,random_top5,logit_scale,temperature,quantum_active,quantum_param_count,quantum_grad_norm,num_total,num_train,num_val,num_test,seed,batch_size,lr,best_epoch,projection_tail,use_quantum,structure_loss_weight,grad_accum_steps,video_pooling,num_frames,feature_backend,clip_model,video_encoder_model,train_text_projection,test_video_to_text_top1,test_video_to_text_top3,test_video_to_text_top5,test_text_to_video_top1,test_text_to_video_top3,test_text_to_video_top5,identity_v2t_top1,identity_v2t_top3,identity_v2t_top5,identity_t2v_top1,identity_t2v_top3,identity_t2v_top5,eval_on_all
11,2.7223868370056152,0.018943409125010174,2.7223868370056152,1.8072298765182495,0.018969833850860596,1.8072298765182495,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.6666666865348816,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.20017147064209,0.07042168484144248,True,120,0.008423945970891732,64,45,6,13,2024,16,0.0002,3,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
12,2.7224128246307373,0.017767568429311115,2.7224128246307373,1.8072092533111572,0.01896911859512329,1.8072092533111572,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.193394660949707,0.07045530853526538,True,120,0.008366967793281749,64,45,6,13,2024,16,0.0002,3,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
13,2.721096913019816,0.017258942127227783,2.721096913019816,1.80621337890625,0.01896756887435913,1.80621337890625,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.186859130859375,0.07048776552836784,True,120,0.00900018018678858,64,45,6,13,2024,16,0.0002,3,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
14,2.719466050465902,0.01835423707962036,2.719466050465902,1.807011604309082,0.0189705491065979,1.807011604309082,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.180190086364746,0.0705209164270351,True,120,0.010001338196554004,64,45,6,13,2024,16,0.0002,3,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
15,2.718027114868164,0.018090864022572834,2.718027114868164,1.807023286819458,0.018966734409332275,1.807023286819458,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.174444198608398,0.0705495034576507,True,120,0.010752810838981582,64,45,6,13,2024,16,0.0002,3,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
16,2.7212305068969727,0.01795250177383423,2.7212305068969727,1.8060846328735352,0.018966615200042725,1.8060846328735352,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.168065071105957,0.07058126815350235,True,120,0.008205323815129255,64,45,6,13,2024,16,0.0002,3,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
17,2.718292713165283,0.018200774987538654,2.718292713165283,1.8065919876098633,0.018969297409057617,1.8065919876098633,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.161331176757812,0.07061483045049063,True,120,0.010931823552797275,64,45,6,13,2024,16,0.0002,3,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
18,2.718382199605306,0.018368204434712727,2.718382199605306,1.8060928583145142,0.018966257572174072,1.8060928583145142,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.154816627502441,0.0706473299030258,True,120,0.012526060785265275,64,45,6,13,2024,16,0.0002,3,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
19,2.7156190872192383,0.019268353780110676,2.7156190872192383,1.8064839839935303,0.018962383270263672,1.8064839839935303,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.148297309875488,0.0706798831052272,True,120,0.013175609829036622,64,45,6,13,2024,16,0.0002,3,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
20,2.715789556503296,0.018387198448181152,2.715789556503296,1.8057713508605957,0.018959999084472656,1.8057713508605957,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.143168449401855,0.07070551436741829,True,120,0.01376942442622581,64,45,6,13,2024,16,0.0002,20,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
21,2.712100108464559,0.018435895442962646,2.712100108464559,1.8054466247558594,0.018958568572998047,1.8054466247558594,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.138010025024414,0.0707313121316218,True,120,0.013623092571817685,64,45,6,13,2024,16,0.0002,21,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
22,2.714435895284017,0.017585337162017822,2.714435895284017,1.806480884552002,0.0189669132232666,1.806480884552002,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.132482528686523,0.07075897656127796,True,120,0.017743193260478324,64,45,6,13,2024,16,0.0002,21,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
23,2.713597297668457,0.017234007517496746,2.713597297668457,1.805469036102295,0.018960654735565186,1.805469036102295,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.126523971557617,0.07078882264408448,True,120,0.0157493064830336,64,45,6,13,2024,16,0.0002,21,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
24,2.710517247517904,0.019748965899149578,2.710517247517904,1.8060822486877441,0.0189666748046875,1.8060822486877441,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.121267318725586,0.07081517383882001,True,120,0.014402062032575907,64,45,6,13,2024,16,0.0002,21,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
25,2.711392323176066,0.017644186814626057,2.711392323176066,1.8074321746826172,0.01896876096725464,1.8074321746826172,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.116005897521973,0.07084156858956452,True,120,0.019404319238577838,64,45,6,13,2024,16,0.0002,21,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
26,2.709638833999634,0.01821698745091756,2.709638833999634,1.8052265644073486,0.01896423101425171,1.8052265644073486,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.1108980178833,0.07086721190477462,True,120,0.025568090877663232,64,45,6,13,2024,16,0.0002,26,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
27,2.708837906519572,0.018141547838846844,2.708837906519572,1.8053662776947021,0.0189630389213562,1.8053662776947021,0.1666666716337204,0.5,0.8333333134651184,0.5,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.106104850769043,0.07089129214472566,True,120,0.01860024246321882,64,45,6,13,2024,16,0.0002,26,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
28,2.70666511853536,0.018372535705566406,2.70666511853536,1.8052451610565186,0.018957853317260742,1.8052451610565186,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.101773262023926,0.07091306755675897,True,120,0.01905268259373818,64,45,6,13,2024,16,0.0002,26,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
29,2.7079149087270102,0.01889057954152425,2.7079149087270102,1.806302547454834,0.018961012363433838,1.806302547454834,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.09715747833252,0.07093628637808796,True,120,0.023242111165858986,64,45,6,13,2024,16,0.0002,26,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
30,2.7043375174204507,0.018164992332458496,2.7043375174204507,1.8054051399230957,0.01895958185195923,1.8054051399230957,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,1.0,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.093219757080078,0.07095610635728754,True,120,0.017677373807778878,64,45,6,13,2024,16,0.0002,26,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
31,2.7077309290568032,0.017376820246378582,2.7077309290568032,1.8081471920013428,0.01896744966506958,1.8081471920013428,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.6666666865348816,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.089608192443848,0.07097429441198319,True,120,0.021115155364024495,64,45,6,13,2024,16,0.0002,26,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
32,2.7060546875,0.017620305220286053,2.7060546875,1.8054006099700928,0.018960773944854736,1.8054006099700928,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.08484172821045,0.07099831288818147,True,120,0.021118824871286624,64,45,6,13,2024,16,0.0002,26,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
33,2.7031922340393066,0.016318202018737793,2.7031922340393066,1.8074874877929688,0.018965542316436768,1.8074874877929688,0.1666666716337204,0.5,0.8333333134651184,0.0,0.5,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.080809593200684,0.07101864373500784,True,120,0.020523517277632963,64,45,6,13,2024,16,0.0002,26,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
34,2.703401803970337,0.01939191420873006,2.703401803970337,1.803208589553833,0.018951892852783203,1.803208589553833,0.1666666716337204,0.5,0.8333333134651184,0.5,0.6666666865348816,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.076361656188965,0.07104108465132603,True,120,0.019143155840526272,64,45,6,13,2024,16,0.0002,34,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
35,2.7000667254130044,0.019020060698191326,2.7000667254130044,1.804802417755127,0.018955647945404053,1.804802417755127,0.1666666716337204,0.5,0.8333333134651184,0.5,0.6666666865348816,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.07311725616455,0.0710574623800539,True,120,0.02467277068217912,64,45,6,13,2024,16,0.0002,34,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
36,2.6954146226247153,0.017136494318644207,2.6954146226247153,1.8049046993255615,0.018957793712615967,1.8049046993255615,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.070902824401855,0.07106864516652003,True,120,0.031787088353139835,64,45,6,13,2024,16,0.0002,34,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
37,2.6984798908233643,0.01691881815592448,2.6984798908233643,1.805663824081421,0.018957436084747314,1.805663824081421,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.069332122802734,0.07107657927694092,True,120,0.021913639921306054,64,45,6,13,2024,16,0.0002,34,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
38,2.694117466608683,0.016846855481465656,2.694117466608683,1.8037114143371582,0.018942534923553467,1.8037114143371582,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.066629409790039,0.07109023568247443,True,120,0.03146670499372324,64,45,6,13,2024,16,0.0002,34,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
39,2.696528434753418,0.017285903294881184,2.696528434753418,1.8056340217590332,0.018950462341308594,1.8056340217590332,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.065583229064941,0.07109552328648647,True,120,0.029352304553946735,64,45,6,13,2024,16,0.0002,34,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
40,2.6899286905924478,0.018806676069895428,2.6899286905924478,1.8028017282485962,0.018941223621368408,1.8028017282485962,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.063825607299805,0.07110440842504132,True,120,0.025476929129790733,64,45,6,13,2024,16,0.0002,40,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
41,2.6929604212443032,0.016286412874857586,2.6929604212443032,1.8070580959320068,0.018952131271362305,1.8070580959320068,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.062575340270996,0.07111073013321394,True,120,0.03311793885792659,64,45,6,13,2024,16,0.0002,40,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
42,2.6864450772603354,0.018226603666941326,2.6864450772603354,1.802811622619629,0.018942534923553467,1.802811622619629,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.062604904174805,0.0711105806366733,True,120,0.036541093228183476,64,45,6,13,2024,16,0.0002,40,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
43,2.6894152959187827,0.017695566018422444,2.6894152959187827,1.8076815605163574,0.018953561782836914,1.8076815605163574,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.5,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.062414169311523,0.071111545141538,True,120,0.03163221867176603,64,45,6,13,2024,16,0.0002,40,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
44,2.69348939259847,0.01749308904012044,2.69348939259847,1.8051962852478027,0.018948614597320557,1.8051962852478027,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.061290740966797,0.07111722660612906,True,120,0.03958734394107996,64,45,6,13,2024,16,0.0002,40,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
45,2.6881252924601235,0.01736515760421753,2.6881252924601235,1.8034096956253052,0.018943965435028076,1.8034096956253052,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.061073303222656,0.07111832634929867,True,120,0.03582596165707098,64,45,6,13,2024,16,0.0002,40,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
46,2.6886613368988037,0.017442444960276287,2.6886613368988037,1.8031291961669922,0.018947601318359375,1.8031291961669922,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.060516357421875,0.07112114339045221,True,120,0.02993543617925949,64,45,6,13,2024,16,0.0002,40,quantum,True,0.0,1,mean,8,clip_frame,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,False,,,,,,,,,,,,,
